"DataHora_GMT";"Bateria _Volts";"CorrPSol_Logico ";"DirVelVentoMax _oNV ";"DirVento _oNV ";"Pluvio_mm";"PressaoAtm_mB";"RadSolAcum _Mjm-2";"TempAr_oC ";"TempMax_oC";"TempMin_oC ";"UmidInt_perc";"UmidRel _perc";"VelVento10m_ms-1 ";"VelVentoMax_ms-1"
"2005-07-30 09:00:00";12.4;1;70;350;220;1017;0;23;28.5;22;10;98;1.1;5.1
"2005-07-30 06:00:00";12.5;0;120;90;220;1017;0;23;28.5;22;10;98;0.9;3.6
"2005-07-30 03:00:00";"NA";"NA";"NA";100;220;1018;0;23;"NA";"NA";"NA";98;1;0
"2005-07-30 00:00:00";"NA";"NA";"NA";110;220;1019;0;23.5;"NA";"NA";"NA";98;1.4;0
"2005-07-29 21:00:00";"NA";"NA";"NA";190;220;1018;1.4;24;"NA";"NA";"NA";98;1.1;0
"2005-07-29 18:00:00";13;1;60;60;220;1017;6.2;27;28.5;21.5;15;93;2.7;7.9
"2005-07-29 15:00:00";13;1;80;90;220;1019;5.9;26.5;29;21.5;15;93;3;8.6
"2005-07-29 12:00:00";13;1;80;60;220;1020;1.7;23;29;21.5;10;98;2.6;6.6
"2005-07-29 09:00:00";12.4;0;"NA";150;220;1018;0;22;29;21.5;15;99;0.8;"NA"
"2005-07-29 06:00:00";"NA";"NA";"NA";130;220;1017;0;22.5;"NA";"NA";"NA";98;1.2;0
"2005-07-29 03:00:00";12.5;0;160;150;220;1019;0;22.5;29;21.5;10;98;1;4.2
"2005-07-29 00:00:00";12.5;0;120;150;219.25;1019;0;23;29;21.5;10;98;1;3.1
"2005-07-28 21:00:00";12.6;0;150;130;218.75;1018;1.7;23.5;29;21.5;10;98;0.9;4.2
"2005-07-28 18:00:00";13;0;160;130;218.75;1018;7.1;28.5;29;21.5;15;76;1.3;5.5
"2005-07-28 15:00:00";13;1;160;230;218.75;1020;7.7;28.5;29;21.5;15;84;1.6;4.5
"2005-07-28 12:00:00";"NA";"NA";"NA";110;218.75;1020;3;27.5;"NA";"NA";"NA";86;1.7;0
